Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14,OBV,Stochastic_K,Stochastic_D
2023-10-13 00:00:00+00:00,129.39999389648438,129.69749450683594,127.74250030517578,128.15750122070312,124.24075317382812,1048800,124.34450073242188,124.29350036621094,125.67699049691339,124.29350036621094,131.44251631682806,124.47287521362304,117.50323411041802,2.252139609309014,61.184404364733254,0.6787566819409676,-0.03261783280493841,27.48412158432815,36.167876967246755,15.647691877699454,121.85361245279356,16726000,74.83707484551341,83.94386378610363
2023-10-16 00:00:00+00:00,129.45750427246094,130.23500061035156,128.7375030517578,129.1699981689453,125.22230529785156,1135200,125.13975067138672,124.42645034790038,126.31208280091919,124.4847355741613,131.5287461800628,124.49725036621093,117.46575455235909,2.2393508264461053,63.60169982566461,0.9293780497134634,0.15978134369874197,28.57126505534859,35.46846080711541,14.58464112837902,112.80267022555333,17861200,82.83625991836261,79.05721608347937
2023-10-17 00:00:00+00:00,129.1699981689453,129.1699981689453,127.8000030517578,128.5675048828125,124.63822174072266,1308400,125.97475128173828,124.52585037231445,126.7221595430816,124.64484417450058,131.4876097238452,124.48512573242188,117.48264174099855,2.175802940477807,61.160854830178906,1.0670804768555229,0.34124117033009815,28.904209546380862,33.835990092339884,17.062968071826933,81.3937712299411,16552800,76.18541284187427,77.95291586858343
2023-10-18 00:00:00+00:00,128.55250549316406,128.61749267578125,126.89250183105467,127.04750061035156,123.1646728515625,1002400,126.58100128173828,124.6132504272461,126.78131246440341,124.73906599551435,131.25296658764483,124.40587539672852,117.5587842058122,2.142904532923277,55.3859074209113,1.0415526304958007,0.48130346236323873,28.60112847291021,31.848329733518284,19.15108575631779,53.44077119997943,15550400,63.14096100610487,74.05421125544724
2023-10-19 00:00:00+00:00,127.1999969482422,127.5374984741211,125.19499969482422,125.70500183105467,121.86320495605467,1248800,127.10525131225586,124.66650039672851,126.58561962197636,124.77694583220222,131.21506091327112,124.38575057983398,117.55644024639685,2.1574475953318135,50.8215835405592,0.9025887157060026,0.5655605130317916,27.298810243203373,29.328717962119455,23.368935961156357,19.972989392794968,14301600,51.619835057054274,63.64873630167781
2023-10-20 00:00:00+00:00,125.78500366210938,125.95999908447266,124.2874984741211,124.54750061035156,120.74108123779295,1626400,127.22850112915039,124.706650390625,126.21505252895366,124.76794798036494,131.08376211994883,124.30375061035156,117.52373910075428,2.122163455287593,47.209182952199846,0.691091662686901,0.5906667429628135,25.607026794113878,27.646951040340827,25.140299101635296,-14.086236975797677,12675200,41.510669331181056,52.09048846478006
2023-10-23 00:00:00+00:00,124.72000122070312,125.9124984741211,124.72000122070312,124.87000274658205,121.05372619628906,1092800,127.16000137329101,124.75400039672851,125.9704980230679,124.77195012805973,130.94745645620293,124.22825088500977,117.50904531381663,2.0671462108518015,48.311576888643685,0.5432398210443097,0.5811813585791128,24.047770439790575,26.320424374929633,23.93404394944615,-19.043881604570526,13768000,43.65616007024039,45.595554819491895
2023-10-24 00:00:00+00:00,125.28500366210938,126.6374969482422,124.8249969482422,126.45500183105467,122.59029388427734,1540800,127.13950119018554,124.81585037231446,126.05858962452004,124.83795215562816,131.01617952346587,124.56512603759765,118.11407255172944,2.0486658776509064,53.455856630451336,0.547649389788873,0.5744749648210649,22.977356578113127,27.19873758016262,22.397321115143058,-8.054936000990825,15308800,57.45376369223646,47.54019769788596
2023-10-25 00:00:00+00:00,125.9574966430664,127.0425033569336,125.18000030517578,125.37750244140624,121.54571533203124,1548400,126.86450119018555,124.88010040283203,125.9347555912266,124.85911099036456,130.96847568529068,124.82050132751465,118.67252696973863,2.035170998863427,49.825450369639256,0.4589087941633494,0.5513617306895218,22.19241757542271,26.83695766038591,20.911494308081327,-29.756077362849222,13760400,47.421809642423675,49.5105778016335
2023-10-26 00:00:00+00:00,125.25749969482422,126.59249877929688,124.625,124.65499877929688,120.84529876708984,1646000,126.45525131225585,124.9218504333496,125.70207253451211,124.85110658993054,130.89580949700925,125.00462608337402,119.11344266973879,2.0302706627594502,47.496147192435984,0.3265173368621248,0.5063928519240424,21.112479466673733,24.95370208944572,21.423548423734076,-69.27964026436483,12114400,23.50586483776465,42.79381272414159
