Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14
2023-10-02 00:00:00+00:00,127.27999877929688,130.47000122070312,126.54000091552734,129.4600067138672,129.4600067138672,48029700,129.71600189208985,134.70060119628906,130.08083794961797,134.70060119628906,147.6412210146526,135.00700149536132,122.37278197607004,3.6967649965661873,42.415007098675744,-2.4724439658485267,-1.3121350188386338,22.613566560310694,18.70669860055344,28.997245345145252,-51.27146646560357
2023-10-03 00:00:00+00:00,128.05999755859375,128.52000427246094,124.25,124.72000122070312,124.72000122070312,51565000,128.4250015258789,134.61900115966796,129.10614036254253,134.3092051188151,147.72823595366373,134.37950134277344,121.03076673188313,3.8075786440711545,35.65319340425515,-2.7714384725313437,-1.603995709577176,23.09123960646267,16.8322588120784,30.495924565566003,-76.87107023650199
2023-10-04 00:00:00+00:00,126.05999755859376,127.36000061035156,125.68000030517578,127.0,127.0,44203900,127.59600219726562,134.5764010620117,128.72320575117115,134.0225696239596,147.67969914800616,133.96150131225585,120.24330347650553,3.7222313086492913,40.56171159093741,-2.792229838990977,-1.8416425354599364,23.530282876979985,15.95959600663377,28.914873597711463,-63.02818280767829
2023-10-05 00:00:00+00:00,126.70999908447266,126.7300033569336,124.33000183105467,125.95999908447266,125.95999908447266,39660600,127.25900192260742,134.5326011657715,128.22080453904414,133.70639038711698,147.38684200425317,133.36700096130372,119.34715991835428,3.645443673626592,39.096679719044786,-2.8596621240485263,-2.045246453177654,24.25593173279028,15.106570963734242,30.071879653954127,-75.01878898540224
2023-10-06 00:00:00+00:00,124.16000366210938,128.4499969482422,124.12999725341795,127.95999908447266,127.95999908447266,46795900,127.14300231933593,134.52680114746093,128.17338536548567,133.48104170858193,146.8755767529305,132.8535011291504,118.8314255053703,3.6945939396917216,43.3352985436214,-2.7203607847169735,-2.180269319485518,24.163409017173908,17.21162948217391,27.509842477896797,-46.85867520129593
2023-10-09 00:00:00+00:00,126.22000122070312,128.7899932861328,124.76000213623048,128.25999450683594,128.25999450683594,38773700,126.84200134277344,134.4478009033203,128.1891324820948,133.27629475949385,145.43959993133723,132.11150054931642,118.78340116729561,3.718997023950496,43.965254393111024,-2.5562890374770575,-2.255473263083826,23.93152173820408,16.519783322080354,25.34088199873102,-27.199775120563796
2023-10-10 00:00:00+00:00,128.82000732421875,130.74000549316406,128.0500030517578,129.47999572753906,129.47999572753906,42178600,127.19200057983399,134.36380096435548,128.4238348903574,133.12742028765248,144.21309747539343,131.5240005493164,118.8349036232394,3.644228113285343,46.5668432348527,-2.3012892630594877,-2.2646364630789586,22.908896538229403,19.52185159266901,23.98170251124535,76.69452309151285
2023-10-11 00:00:00+00:00,129.74000549316406,132.0500030517578,129.61000061035156,131.8300018310547,131.8300018310547,40741800,127.7770004272461,134.36660095214845,129.04313797048417,133.0765411324918,142.00045369383434,130.87300033569335,119.74554697755234,3.566269136213297,51.26093779120794,-1.8878127219896612,-2.189271714861099,21.46696722525072,21.166688104005306,22.72748506841541,142.0212980850967
2023-10-12 00:00:00+00:00,132.1699981689453,134.47999572753906,131.22999572753906,132.3300018310547,132.3300018310547,55528600,128.4120002746582,134.4490008544922,129.64074958149698,133.04726508145504,139.43836734175574,130.25350036621094,121.06863339066614,3.5433428960418563,52.22265787299541,-1.5024642898467562,-2.0519102298582306,20.440560938599496,24.730623062679722,21.216369828794008,169.4582067010785
2023-10-13 00:00:00+00:00,132.97999572753906,133.30999755859375,128.9499969482422,129.7899932861328,129.7899932861328,45786600,128.6789993286133,134.46660064697267,129.66788480052168,132.91952893261887,137.64381731078814,129.72350006103517,121.80318281128218,3.6024793822936076,47.13450318007225,-1.3860527891604875,-1.918738741718682,19.14586769324835,22.563240616803967,23.93996149481745,97.89163163074554
