Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14,OBV,Stochastic_K,Stochastic_D
2023-10-13 00:00:00+00:00,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,324.6385498046875,21072400,325.02900390625,324.877001953125,326.2305158499098,324.877001953125,335.14320987621284,321.8585037231445,308.5737975700762,6.3471883535557785,53.55754877444755,1.299995582038548,-0.07766824945076434,21.615622097156535,20.32856976425612,16.756622453082738,82.65411696759429,-13245500,74.97956521793554,87.68431100261957
2023-10-16 00:00:00+00:00,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,329.50225830078125,22158000,326.1130065917969,324.9742022705078,327.3958792678239,325.1814338235294,335.79363576426675,322.0375045776367,308.28137339100664,6.498246896190736,58.38020290722282,1.7591037602227857,0.2896861524839457,21.19718136454819,21.005159686498267,15.16854600067166,103.35893331211506,8912500,86.88647553448635,83.88365961546596
2023-10-17 00:00:00+00:00,329.5899963378906,333.4599914550781,327.4100036621094,332.0599975585937,328.927734375,18338500,327.9800048828125,325.0132025146484,328.2439007752365,325.4511814209829,336.36639217196637,322.2080047607422,308.04961734951803,6.465480195434729,57.619034737559076,2.052487963767362,0.642246514740629,19.95958244982403,19.56840276792242,17.73758009108373,72.4240227068015,-9426000,84.71331316360556,82.19311797200915
2023-10-18 00:00:00+00:00,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,326.9960632324219,23153600,329.0950042724609,325.09440246582034,328.58318888002304,325.633879614339,337.22362170656584,322.67500457763674,308.12638744870765,6.525650873944342,55.0216867344964,2.103400676937781,0.9344773471800595,19.288648612058388,20.355084370488758,16.291548143275655,67.58038135380043,-32579600,75.81217935456546,82.47065601755246
2023-10-19 00:00:00+00:00,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,328.1946716308594,25052100,330.29100646972654,325.2762023925781,329.08079223351314,325.85686501472645,338.20576397301005,323.26450500488284,308.3232460367556,6.543456340276445,56.336968087009986,2.2158451460217634,1.1907509069484004,18.94338867396533,20.257055444130273,15.063393884213701,79.29942128299628,-7527500,78.34049610357188,79.62199620724762
2023-10-20 00:00:00+00:00,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,323.58856201171875,25012600,330.2320068359375,325.3510028076172,328.6424688142806,325.8887531877856,338.47176470176913,323.7475051879883,309.02324567420743,6.538111837049778,50.25506935921433,1.9077511839489603,1.3341509623485124,17.76479822966381,18.79853134999094,20.054917252416427,11.590977309469524,-32540100,60.225998775493224,71.45955807787685
2023-10-23 00:00:00+00:00,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,326.2135314941406,24374700,330.1820068359375,325.51720275878904,328.7656576342693,326.02331217352804,338.96251236111266,324.3365051269531,309.71049789279357,6.669040554807629,53.34615027577969,1.8560217959026772,1.4385251290593453,16.907557346268323,17.090348380938778,19.387482677733857,12.466197093225356,-8165400,66.95805967999232,68.50818485301915
2023-10-24 00:00:00+00:00,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,327.412109375,31153600,330.39600524902346,325.6470025634766,329.0864469333652,326.20004498159744,338.98404749980995,325.2560043334961,311.52796116718224,6.492758099501588,54.729397884585396,1.8908653624150702,1.5289931757304904,16.117027894708222,16.28039666756891,18.468664379666098,24.679510274894884,22988200,71.11008676262529,66.09804840603694
2023-10-25 00:00:00+00:00,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,337.4565124511719,55053800,331.22100524902345,326.023203125,331.1925499323414,326.76749472458323,340.6901024236214,326.6500045776367,312.609906731652,7.1580141604907475,64.2857985243882,2.70550618719426,1.7642957780232444,17.07498045226675,28.23931821538712,15.537849890938887,284.61691322735925,78042000,81.50503590660608,73.19106078307456
2023-10-26 00:00:00+00:00,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,324.79705810546875,37828500,330.8940063476563,326.1730035400391,330.5920889716316,326.811515113754,340.07270834974014,327.36250457763674,314.65230080553334,7.703426655368371,49.96875051925969,2.293438484189039,1.8701243192564037,15.951115051433831,24.33983037318199,23.43154930194446,27.62552907782779,40213500,20.46054724785237,57.691889972361245
