Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14,OBV,Stochastic_K,Stochastic_D
2023-10-13 00:00:00+00:00,368.5700073242188,372.7799987792969,367.1799926757813,371.0,371.0,1360700,358.1730010986328,350.48760009765624,360.7721854970764,350.48760009765624,368.5816716058679,355.018000793457,341.45432998104616,6.375416136307427,69.03480143380946,4.458480921079115,2.4520162594249606,18.111414219099863,29.18947599062125,12.937725986164134,158.83504226828623,5079200,94.24507209569873,94.99660768190192
2023-10-16 00:00:00+00:00,372.1199951171875,374.4500122070313,371.0499877929688,374.0,374.0,1767600,360.7900024414063,351.1579998779297,363.1772426794261,351.4096549957874,371.9096048578017,356.11800079345704,340.3263967291124,6.161190823773324,71.07319768609466,5.277137769888384,3.0170405615176454,19.893607497322083,29.977457613730905,12.407209523391868,149.34192040159428,6846800,98.61959471540474,94.5649226699547
2023-10-17 00:00:00+00:00,373.25,375.9299926757813,372.5799865722656,373.5,373.5,1674500,363.6250030517578,351.72159973144534,365.0541076468031,352.27594303516827,374.3888930370841,356.88000030517577,339.37110757326747,5.955699740967751,70.24324611939255,5.818511223857001,3.5773346939855166,21.721968691481802,30.561352698053543,11.897068185154241,129.12045310074245,5172300,92.86973699174273,95.2448012676154
2023-10-18 00:00:00+00:00,372.4299926757813,375.6499938964844,366.6799926757813,367.5499877929688,367.5499877929688,1516600,365.0830017089844,352.1831994628906,365.507904037015,352.874925182533,375.6095119777701,357.64199981689455,339.674487656019,6.175671031683246,61.09962953948365,5.70171154621903,4.002210064432219,21.714305788727202,27.3219850710693,17.60786078181224,79.13420015987741,3655700,75.41077410625462,88.96670193780069
2023-10-19 00:00:00+00:00,367.5499877929688,369.6700134277344,361.7200012207031,364.7999877929688,364.7999877929688,1514700,366.0489990234375,352.5769995117187,365.3791919926429,353.3425746966677,376.3259600490232,358.1679992675781,340.01003848613306,6.304955091298981,57.38181891393842,5.325851838141261,4.266938419174028,20.578957518947153,24.811799102810745,21.722160275598124,35.79680509487534,2141000,67.3415221006275,78.54067773287495
2023-10-20 00:00:00+00:00,365.7200012207031,367.4800109863281,361.5899963378906,361.8599853515625,361.8599853515625,1389400,366.172998046875,352.86659912109377,364.7393362397192,353.6765908007813,376.560729800064,358.7844985961914,341.00826739231877,6.274764540270952,53.625037094752884,4.736151281351113,4.360780991609445,19.50546041868584,23.117217563456368,20.389339648925873,12.84603273458258,751600,58.71475097449425,67.15568239379212
2023-10-23 00:00:00+00:00,363.25,368.1499938964844,360.4700012207031,367.6600036621094,367.6600036621094,1566000,367.4189971923828,353.2225994873047,365.27036668015376,354.2249599325981,377.40177068235226,359.63399810791014,341.866225533468,6.376871372231471,59.28784822228941,4.682841464976889,4.425193086282934,18.268633960395906,21.094213876684833,19.881247676637386,19.571028832210168,2317600,73.17550238211416,66.41059181907865
2023-10-24 00:00:00+00:00,365.9299926757813,371.0199890136719,364.5799865722656,369.3800048828125,369.3800048828125,997300,368.2999969482422,353.6227996826172,366.0175736260917,354.81927542084185,378.377386677326,360.5184982299805,342.65960978263496,6.38145295697124,60.81591483623899,4.724916874711482,4.485137843968644,17.700296368523418,22.81318658655317,18.425176266131007,44.76059929743365,3314900,73.48181113929476,68.45735483196772
2023-10-25 00:00:00+00:00,369.2099914550781,370.0,360.9100036621094,363.0400085449219,363.0400085449219,958000,368.07899780273436,353.8879998779297,365.47619815678803,355.1416571119822,378.3575562431276,361.18799896240233,344.0184416816771,6.577794328782638,52.929794918985465,4.198282039148069,4.4277666830045295,16.402886441727023,20.52787513432053,20.623886693890086,-17.858564605128088,2356900,45.565928556884,64.07441402609764
2023-10-26 00:00:00+00:00,362.0299987792969,365.6600036621094,360.0199890136719,361.2799987792969,361.2799987792969,942100,367.40699768066406,354.24539978027343,364.71325281542596,355.3823763930534,378.32814380312715,361.6269989013672,344.9258539996072,6.50988705967568,50.95446722949028,3.597433089364472,4.261699964276518,15.390180953806409,19.240022345930942,20.320019461300852,-62.688375826205615,1414800,37.12445677372701,52.057398823301924
2023-10-27 00:00:00+00:00,360.6099853515625,362.30999755859375,353.760009765625,355.2799987792969,355.2799987792969,910700,365.8349975585937,354.4735998535156,362.99811571794794,355.37836158467076,377.7471503444518,362.0039993286133,346.2608483127748,6.657471243126997,44.814347075074416,2.607053620566944,3.9307706955346036,15.599976431923917,17.452506203604603,25.234402583589336,-149.431928746517,504100,11.373370321181278,31.3545852172641
2023-10-30 00:00:00+00:00,357.1499938964844,358.9700012207031,355.5799865722656,357.45001220703125,357.45001220703125,872400,364.17999877929685,354.72619995117185,361.989369625054,355.45960278554764,377.00700416332757,362.48500061035156,347.96299705737556,6.442995580956911,47.28833292063274,1.9745117618061272,3.5395189087889087,15.793800339365996,16.730088339634175,24.189865884943654,-141.72674990935232,1376500,16.644137509532406,21.71398820148023
2023-10-31 00:00:00+00:00,355.9200134277344,363.1000061035156,353.1300048828125,362.1099853515625,362.1099853515625,987700,363.04099731445314,354.95359985351564,362.01129975714645,355.72040210186196,375.49605119121964,363.33300018310547,351.1699491749913,6.697696372576009,52.23989237549332,1.8281647243144334,3.197248071894014,15.028211310576392,19.38462884611691,21.58954252821812,-96.87795335434926,2364200,39.38590033596114,22.467802722224942
2023-11-01 00:00:00+00:00,364.9500122070313,370.7099914550781,363.2200012207031,369.3299865722656,369.3299865722656,1003500,363.2189971923828,355.33219970703124,363.3419700871681,356.2541112967798,375.5955500434486,364.15099945068357,352.70644885791853,6.834962758421597,58.71138038154617,2.268626091756687,3.011523675866549,14.902372460748442,25.6586457495413,19.629393839195107,33.27935875964587,3367700,71.05258931081082,42.36087571876812
2023-11-02 00:00:00+00:00,370.2300109863281,376.8399963378906,367.7300109863281,376.5499877929688,376.5499877929688,1138000,364.3939971923828,355.8511993408203,365.7434278518591,357.05002802212056,377.0916826781276,365.2214981079102,353.35131353769276,6.9990036502421695,63.96911294183161,3.1638181312418396,3.0419825669416074,15.632601794920436,29.565763192981365,17.787117582081734,115.41410678349632,4505700,98.77685090915666,69.7384468519762
2023-11-03 00:00:00+00:00,379.6400146484375,381.0,375.8500061035156,376.2000122070313,376.2000122070313,1456800,365.8279998779297,356.4397998046875,367.6446250073449,357.80100779407786,378.58400804437247,366.00049896240233,353.4169898804322,6.865770632140159,63.54669123004305,3.8012062279005363,3.1938272991333934,16.795852047646136,32.333687533071554,16.825736297140807,156.50740094003737,3048900,82.7772205456594,84.20222025520896
2023-11-06 00:00:00+00:00,379.2699890136719,387.4200134277344,379.2699890136719,385.760009765625,385.760009765625,1999000,367.63800048828125,357.15380004882815,370.9383313270322,358.8974392439425,381.80306072202075,367.528498840332,353.2539369586433,7.179324024577291,69.47620574691562,5.019886664681621,3.5590391722430397,18.514787679413047,35.134337889656216,14.932156955218662,200.7595465793067,5047900,95.15892899258198,92.23766681579934
2023-11-07 00:00:00+00:00,377.3800048828125,385.4800109863281,370.1799926757813,378.25,378.25,1930400,368.525,357.6867999267578,372.2677256312081,359.6563631951604,383.0392989476147,368.4124984741211,353.78569800062746,7.783915801199894,61.072084154332686,5.318397490945301,3.910910835983492,18.429079256778728,30.073193909148436,21.185677424567317,109.55274470414884,3117500,73.25747698277435,83.73120884033857
2023-11-08 00:00:00+00:00,380.7799987792969,380.7799987792969,371.7699890136719,376.9599914550781,376.9599914550781,1276400,369.9169982910156,358.2007995605469,373.12086487191175,360.33493685241206,384.00412016502247,368.997998046875,353.99187592872755,7.872109206680743,59.735412102898536,5.388758311460776,4.206480331078949,18.34972965047692,27.59733401917601,19.44150721318767,78.86567812797956,1841100,69.49542325440653,79.30394307658763
2023-11-09 00:00:00+00:00,377.3299865722656,377.739990234375,367.0199890136719,368.5700073242188,368.5700073242188,1207100,370.6459991455078,358.55699951171874,372.2934362268767,360.6578807924829,384.0270946389924,369.02649841308596,354.0259021871795,8.07685641905993,51.79531457000327,4.71318747593898,4.307821760050956,17.505616325232168,24.963950688970453,21.814471026830393,22.161697178261967,634000,45.027700769391814,62.59353366885756
