Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,ATR_14,RSI_14,MACD,MACD_Signal,ADX_14,DI+_14,DI-_14,CCI_14,OBV,Stochastic_K,Stochastic_D
2023-10-13 00:00:00+00:00,67.70999908447266,68.12999725341797,66.95999908447266,67.33000183105469,65.9060287475586,3857800,67.24100112915039,68.2197998046875,67.52328741040063,68.2197998046875,68.79363586853565,67.43800048828125,66.08236510802685,1.0868727205215474,47.84603790884333,-0.18341094844852535,-0.3227321540206956,12.0414047627569,27.261510736045373,28.444790614553057,9.931290477503394,16587200,42.1874925494123,56.46820906906581
2023-10-16 00:00:00+00:00,66.61000061035156,67.94000244140625,66.54000091552734,67.81999969482422,66.38565826416016,8785700,67.35000076293946,68.18819976806641,67.57723509847764,68.20412136900659,68.80982566891821,67.49750061035157,66.18517555178492,1.109802927020487,51.10137537275706,-0.14516834004841428,-0.28721939122623935,11.672545477714268,24.74315250825898,28.58844232451297,16.092035055068024,25372900,65.71426235895815,57.67978415440954
2023-10-17 00:00:00+00:00,68.27999877929688,70.94000244140625,63.560001373291016,69.27999877929688,67.81478118896484,23062900,67.6520004272461,68.17519973754882,67.88682849499023,68.24631263999837,69.09516931346054,67.62800064086915,66.16083196827775,1.5681398680739218,59.26087436584513,0.0029153210212768954,-0.2291924487767361,12.564009870673374,30.21545732461081,18.753638119618596,83.03368639729744,48435800,77.50672870114745,61.8028278698393
2023-10-18 00:00:00+00:00,66.80000305175781,67.22000122070312,64.97000122070312,65.23999786376953,63.86022186279297,13377300,67.51399993896484,68.07039962768555,67.40558656204101,68.12841794289136,69.28003489348778,67.49200057983398,65.70396626618019,1.7682293346374358,39.57964243759054,-0.2033772149464994,-0.22402940201068877,13.384017486323982,24.84084775303273,15.417812953817903,-152.8948600554165,35058500,22.764176793101292,55.3283892844023
2023-10-19 00:00:00+00:00,64.87999725341797,65.18000030517578,64.08000183105469,64.41999816894531,63.05756759643555,8809800,67.26800003051758,67.93319961547851,66.86275230875088,67.9829897164621,69.59187711131226,67.36200065612793,65.13212420094361,1.723911549783791,36.90085896705647,-0.4280978131984341,-0.2648430842482379,13.307324099998796,23.62293609514246,18.42358570907071,-219.51651201512837,26248700,11.653071425285443,37.307992306511395
2023-10-20 00:00:00+00:00,63.91999816894531,64.5,63.83000183105469,63.83000183105469,62.48004531860352,5826000,66.90900039672852,67.80299972534179,66.31134313098794,67.82012744644612,69.85709752368253,67.16200065612793,64.46690378857333,1.6472301217602783,35.062103327058985,-0.646347587350661,-0.34114398486872255,13.014545857895573,22.923837403820624,18.982616078659373,-192.8825829889441,20422700,3.65854225862093,12.691930159002554
2023-10-23 00:00:00+00:00,62.83000183105469,63.4900016784668,62.220001220703125,63.04999923706055,61.7165412902832,9018000,66.51000022888184,67.65659965515137,65.71837151391023,67.63306359509767,69.97653230861737,66.86750049591065,63.75846868320393,1.6445249471560126,32.73942032228433,-0.872197644827267,-0.4473547168604315,12.602291257956256,21.293111916478832,24.745923091832736,-191.29876935305205,11404700,9.518324543198815,8.276646075701729
2023-10-24 00:00:00+00:00,63.290000915527344,64.75,63.290000915527344,64.56999969482422,63.20439910888672,7312300,66.1659999847412,67.53119972229004,65.50957663771277,67.51294344214577,69.88229678453486,66.6850004196167,63.48770405469853,1.6485509703858108,40.94884510038697,-0.9179525234864627,-0.5414742781856378,12.027411904758935,25.246358595238238,22.893999881165897,-98.16902234431396,18717000,26.949520013158953,13.375462271659567
2023-10-25 00:00:00+00:00,64.66000366210938,64.97000122070312,64.01000213623047,64.20999908447266,62.85200881958008,4647700,65.78599967956544,67.42519966125488,65.27328980985092,67.3834162124331,69.8141744066811,66.49850025177003,63.182826096858946,1.5986380825967936,39.71254461604402,-0.9720573628801219,-0.6275908951245346,11.646815158601937,25.1449517188548,21.89740565698926,-74.733579979878,14069300,22.82107322467864,19.7629725936788
2023-10-26 00:00:00+00:00,64.08000183105469,64.41000366210938,63.31999969482422,63.40999984741211,62.06892776489258,5382200,65.31599960327148,67.29919967651367,64.93450981668022,67.22759596282444,69.84353689641733,66.29800033569336,62.75246377496938,1.5618064530900262,37.036557525897024,-1.0671872204853514,-0.715510160196698,10.802085817674023,23.87418123433574,23.989940366744502,-87.16655640974133,8687100,13.646771331679131,21.13912152317224
